value_temp,value_hum,value_acid,time
15.22434978040841,49.07647379877624,2.932671288952566,2023-04-13 22:22:46.004670
13.0869826375175,23.841013254034703,3.188824898940797,2023-04-13 22:31:37.378398
13.315921618424795,17.513853531528028,3.181337102798956,2023-04-13 22:40:07.375116
15.357947722094773,14.90406044627203,3.2459704241928056,2023-04-13 22:51:11.796835
15.21879399838933,16.576086768518067,3.2410139691961315,2023-04-13 23:00:37.485714
16.507486941142737,20.06568965957779,3.22024300260963,2023-04-13 23:11:19.485220
20.510421565843394,22.83087945714371,3.172856265670572,2023-04-13 23:22:18.089926
14.956245763086343,31.635040573131747,3.096120554674308,2023-04-13 23:33:05.755176
11.116533751609555,49.78051198575693,2.946573402241212,2023-04-13 23:45:05.295483
8.332161767118844,63.67302762754661,2.8773310136621806,2023-04-13 23:55:01.820275
8.313145933436395,64.32236771729293,2.90637435398864,2023-04-14 00:03:23.482264
12.003275735857056,25.28230793655094,3.2836296883794702,2023-04-14 00:13:59.154294
13.513760330875764,30.83560634694348,3.375994780739907,2023-04-14 00:24:37.401462
12.132026829875691,43.82464463200859,3.379627232257074,2023-04-14 00:35:08.887970
11.379884889543083,48.66618239075673,3.3477782326152585,2023-04-14 00:43:36.267617
9.714584163303112,60.07706687817125,3.4725409609578874,2023-04-14 00:53:27.144617
8.893897953709867,67.83681116709917,3.4992775418308346,2023-04-14 01:04:24.232083
8.55425698707525,71.10092649567532,3.6035684899964178,2023-04-14 01:14:45.836141
9.023979381238476,59.478609992426,3.675624827303893,2023-04-14 01:24:06.070327
11.565557433109433,44.27545580996332,3.690638796500025,2023-04-14 01:33:19.162060
13.328797482121468,32.90154920479287,3.622486926265159,2023-04-14 01:41:47.510983
13.392000850893863,21.276783554456507,3.257088369237067,2023-04-14 01:52:39.727415
13.182108188894327,18.56403754678269,3.3593834109399783,2023-04-14 02:01:59.086648
13.198244712828458,17.145301333764625,3.4131826229340425,2023-04-14 02:13:39.959439
15.564742164428733,12.60481675101083,3.3931007521874843,2023-04-14 02:22:30.773075
14.70715922368609,18.18710285394354,3.3031108836923706,2023-04-14 02:31:42.606387
13.737410384673222,28.74716136650295,3.276084787391905,2023-04-14 02:41:39.649476
13.384860905914223,33.35678774236152,3.309668116461137,2023-04-14 02:53:23.369316
14.307288433495486,29.584420510551475,3.096812567159597,2023-04-14 03:02:28.431413
13.810797617086113,31.418051457643585,3.102780484060789,2023-04-14 03:13:26.950506
15.034616376692496,32.37885243463846,3.0013427825819985,2023-04-14 03:22:15.636033
14.203211576267186,26.11099973562646,3.192439236555288,2023-04-14 03:30:18.629572
15.623715275291914,32.43121202387389,3.1049337358645035,2023-04-14 03:40:01.073257
12.991139355108771,34.752611914966955,3.03207071585734,2023-04-14 03:49:45.622597
13.684997583310697,34.54354894064564,3.073923195005884,2023-04-14 03:59:05.695410
13.878395996551207,20.7846447256926,3.160984291050504,2023-04-14 04:09:22.100627
14.091351979235997,17.534665695930805,3.0979829094816558,2023-04-14 04:18:02.891744
18.833268648500333,16.86228954222779,3.176889832676662,2023-04-14 04:27:00.171434
19.60124969042056,16.758193211532557,3.226300874993603,2023-04-14 04:35:05.715847
20.03704299994211,17.017083734898442,3.25904574527964,2023-04-14 04:45:47.942953
21.534962523331927,27.28943175035129,3.2199296934963924,2023-04-14 04:54:35.929925
13.628626378463478,20.89205229031767,3.269312490405772,2023-04-14 05:04:26.528927
10.72651719617454,24.367512704016548,3.242212249910454,2023-04-14 05:13:44.248035
9.776189701375303,25.18194319647684,3.1842836821368263,2023-04-14 05:21:51.423354
9.92996328207988,29.786372768154106,3.1624223507138107,2023-04-14 05:31:54.572233
10.277281407797735,41.27969774493148,3.082726705214143,2023-04-14 05:39:56.829165
11.408930788827256,40.108514745785484,3.091433966125978,2023-04-14 05:49:03.687811
12.797703340169486,42.09563443770505,3.0915570792611167,2023-04-14 05:58:40.949630
12.838594113691617,42.90065198644742,3.121690477408791,2023-04-14 06:09:00.945788
17.168020229624876,58.58205979211484,3.009006344982858,2023-04-14 06:20:19.726572
20.62930726483181,60.14177637600927,3.113011768919818,2023-04-14 06:29:52.208216
13.317099376799028,21.841735475827665,3.2827140152484264,2023-04-14 06:37:56.183214
12.021043386338356,20.443207111484007,3.2508155861433763,2023-04-14 06:46:03.880401
11.780080622536422,22.978559290627,3.2357561786829043,2023-04-14 06:55:43.742540
9.188497655074894,31.37158232219714,3.29485524228624,2023-04-14 07:07:32.092590
7.036711411671975,38.90522845019348,3.3389177710689246,2023-04-14 07:15:51.911313
7.774499080767435,43.81069261193515,3.5524783810059866,2023-04-14 07:24:44.252099
7.661071228791452,46.204279478977696,3.5594790973750188,2023-04-14 07:35:57.242215
6.229619053719698,56.70652967866418,3.437876477511129,2023-04-14 07:44:38.502311
8.513516640901207,39.080521716608416,3.457692780023537,2023-04-14 07:54:18.756401
10.743171182787004,28.468871011839404,3.40585524228624,2023-04-14 08:05:55.273675
12.5175230424731,19.544196125428478,3.399041498234662,2023-04-14 08:15:20.618890
12.88098509120219,31.2768213800928,3.4233822852172127,2023-04-14 08:26:59.842545
11.71167697684671,42.78131443884966,3.4644064370874483,2023-04-14 08:36:27.558026
11.754827366856862,41.13538450084388,3.617039553804431,2023-04-14 08:45:11.037081
11.241838355514007,43.404469345711,3.5964174896382337,2023-04-14 08:54:52.150306
10.71887189422882,47.9162182056713,3.493208002865476,2023-04-14 09:05:22.157106
9.367780890033613,45.63633814692036,3.2698984291050506,2023-04-14 09:14:45.627520
10.151084701277677,42.824614554700645,3.119956301489024,2023-04-14 09:25:10.644081
6.56565430621149,45.380961219250224,3.054134370362789,2023-04-14 09:35:13.710961
7.649765027919526,38.94353543836628,3.1398868136928826,2023-04-14 09:47:10.648633
13.553247047305794,19.9667233544714,3.32605597912296,2023-04-14 09:58:25.084886
14.973333212299046,19.29344355242398,3.238911374916849,2023-04-14 10:10:18.967253
16.465810200655433,19.686727577292388,3.245914700915929,2023-04-14 10:19:56.998317
14.644904519363145,22.12998801825374,3.249031366729775,2023-04-14 10:30:34.816287
12.055932460128052,27.502025117393558,3.203319858772962,2023-04-14 10:40:18.513621
10.342746489463336,24.11888116854361,3.1467641099114774,2023-04-14 10:48:33.181586
12.013106437436864,26.26496803624172,3.2287204625697177,2023-04-14 11:00:10.455587
13.51222820809082,29.300728956767838,3.4559194596530727,2023-04-14 11:10:18.414535
13.605505557357748,31.01267594547127,3.4533267154479863,2023-04-14 11:19:36.217515
12.844869455958875,28.762849127075736,3.4342306708284296,2023-04-14 11:31:16.991230
13.81843855152104,20.360730700339285,3.288203448805199,2023-04-14 11:42:38.155065
11.692411938136864,23.29274197128688,3.1899800440055257,2023-04-14 11:52:28.572346
11.989032923495255,32.69305379462491,3.13120764468096,2023-04-14 12:04:27.170050
11.710627746607642,39.26031526385445,3.0352777976769176,2023-04-14 12:14:25.285462
10.809080928433454,45.21660505775744,3.158545668525815,2023-04-14 12:25:50.611870
13.30373251240116,47.896834812181005,3.1843186818809803,2023-04-14 12:34:44.568313
18.056907124112325,62.44730099482825,3.1831724402599395,2023-04-14 12:43:42.192263
19.68821196848678,78.7171129755881,3.2392252980606866,2023-04-14 12:53:49.060554
19.569069870923784,70.9446128619226,3.3222624980811544,2023-04-14 13:03:08.282491
19.118542121472977,64.56409975612452,3.22375940234355,2023-04-14 13:12:21.546908
12.80225681443012,18.894847701828752,3.2850884715754995,2023-04-14 13:22:02.011077
13.907093625386782,26.27692064993697,3.2150180627334595,2023-04-14 13:31:26.728908
14.884842202691551,32.16580896766953,3.247132016578826,2023-04-14 13:43:20.809720
13.60801848947156,42.59315614548031,3.205783656552218,2023-04-14 13:53:27.783653
13.928332265148669,42.79682043520626,3.2139993859694007,2023-04-14 14:04:20.923746
11.563866538461667,32.50624077198611,3.143687509594228,2023-04-14 14:12:32.925148
12.025698597909145,27.69898101435762,3.044653430895973,2023-04-14 14:23:47.361071
12.716406854011757,30.27467479139781,2.936674000921045,2023-04-14 14:34:41.636684
12.215996530654955,41.08276376025433,2.8477130942025277,2023-04-14 14:42:44.033222
14.046126908559394,43.01428659195748,2.857575807194392,2023-04-14 14:52:38.177903
12.602747236222044,27.97569943184709,3.1935420355114363,2023-04-14 15:01:40.797260
13.552683175971632,31.268933675232542,3.179566699073837,2023-04-14 15:13:33.456571
16.084779002241305,29.93398902008349,3.1898778079107606,2023-04-14 15:21:42.794441
20.038355000183262,31.03433498384222,3.299077777209231,2023-04-14 15:33:42.384207
20.729957321712217,35.63438748640016,3.1910618124136514,2023-04-14 15:42:22.936559
20.30311586783467,30.97421377520085,3.104674307936345,2023-04-14 15:51:14.449724
15.27543013130279,31.063121981387155,3.270833444199969,2023-04-14 16:00:51.446620
15.77499721678234,32.03318036078451,3.3036899145474083,2023-04-14 16:11:16.106446
18.905977940473736,39.451984552182566,3.212426086066622,2023-04-14 16:21:11.652871
18.005116359051176,38.44528487763714,3.4632399324566334,2023-04-14 16:30:36.040832
14.384930340772032,20.28587042538398,3.24254904569411,2023-04-14 16:40:02.493670
15.806083000517594,21.34958551131138,3.178672209998465,2023-04-14 16:48:54.442579
15.57381240530637,22.7531935748275,3.149607532108683,2023-04-14 16:57:35.395020
13.63114325675174,21.62384005378324,3.269816763035358,2023-04-14 17:07:49.510781
13.848936725216433,18.17166607886059,3.142506268229033,2023-04-14 17:17:44.741736
13.807054506192102,23.252739115792597,3.123459039042112,2023-04-14 17:26:48.547786
12.87002359483476,29.494693287738823,3.1121157447679475,2023-04-14 17:37:57.225592
15.217301748408769,29.665219374483453,3.0287672312336897,2023-04-14 17:48:10.000292
13.82629426472185,31.73188928919764,3.1388359003223663,2023-04-14 17:59:42.067576
11.881757095834832,36.80213241180456,3.3469778437292126,2023-04-14 18:09:50.362232
14.671000036652837,19.176733898699798,3.3513233382796908,2023-04-14 18:20:04.610354
15.12297461397199,26.693092453646543,3.2937613467737803,2023-04-14 18:28:13.801757
15.720104388646114,38.71780116508492,3.296533080898531,2023-04-14 18:37:36.169610
13.40465259448981,35.20200382332049,3.4391739241672203,2023-04-14 18:47:27.544959
12.392246863356515,35.07709552579228,3.5601483907281377,2023-04-14 18:59:07.654918
12.735936060327145,39.37872279651992,3.613623394565829,2023-04-14 19:10:11.026667
13.209947822804434,43.00538481519538,3.4303400194443023,2023-04-14 19:18:13.698136
13.381008175637648,43.04402839046418,3.2408471063808006,2023-04-14 19:27:55.796196
15.977335873226409,33.74279063757811,3.0612515990380187,2023-04-14 19:36:42.543328
18.072501706754707,26.54427749185656,3.0498395333367445,2023-04-14 19:47:52.783098
12.589785522678,13.78740671198566,3.2899902778488457,2023-04-14 19:59:19.991504
12.943811610590682,13.780641922026264,3.2588868648620988,2023-04-14 20:09:28.342971
15.711939404298931,19.230037296831743,3.287779307168807,2023-04-14 20:17:54.015591
16.165734257350177,26.431757539237537,3.2818095481758176,2023-04-14 20:26:16.524969
18.744419091948263,35.98829714326965,3.0799324054648727,2023-04-14 20:34:30.993920
17.467348660612895,43.48459323936188,2.897939722662846,2023-04-14 20:46:06.614685
15.341444286148343,45.62591580113223,2.9749606508724358,2023-04-14 20:56:00.596691
10.246439793606855,55.17485363768768,2.8941533029729314,2023-04-14 21:06:25.339419
6.556728141807423,63.43673235039916,2.825968428593358,2023-04-14 21:16:17.080417
6.116569376795604,58.90197199698098,2.9015575909532823,2023-04-14 21:24:35.125297
12.38748232014505,22.923696671631745,3.2326060482014016,2023-04-14 21:35:36.464792
11.564532455400863,22.90717085588821,3.244415238192703,2023-04-14 21:45:42.993357
12.880972286688204,20.53097533992306,3.220823415033516,2023-04-14 21:53:44.350894
12.150307729671978,23.4894589884016,3.133810980913882,2023-04-14 22:05:40.942836
12.935442298674024,23.4025426450193,3.128363147930205,2023-04-14 22:14:34.381762
10.577480155229896,28.304523112356435,3.064429053881185,2023-04-14 22:24:21.585855
9.482688043605227,38.81341776403311,3.1370412423885785,2023-04-14 22:33:37.218347
10.941511871236877,45.598237349775424,3.141021849255488,2023-04-14 22:45:30.282500
11.7183487863287,55.802802306337895,3.202642429514404,2023-04-14 22:56:25.535667
13.492687677076873,61.66759357436482,3.1631129816302512,2023-04-14 23:05:01.548568
10.67948187962592,30.67921152996376,3.2894588343652456,2023-04-14 23:15:13.584017
12.889681565644713,31.62803043740226,3.4032654147265005,2023-04-14 23:25:17.265050
11.503518843496844,33.97204201252113,3.4296050248170697,2023-04-14 23:35:19.191218
12.45829023428013,36.88367773036354,3.3867991096556307,2023-04-14 23:46:48.098244
13.982357757024584,39.07895588613725,3.332432072864965,2023-04-14 23:57:55.095972
15.19404305783304,33.635530352258655,3.276763291204011,2023-04-15 00:08:46.462815
13.902356880096928,30.142352597312044,3.2751529959576318,2023-04-15 00:20:40.393637
12.320301320563988,28.5326400774284,3.314297139640792,2023-04-15 00:31:46.185464
12.346277322205486,30.135457052066684,3.318988793941565,2023-04-15 00:42:21.265349
11.647606312919986,36.31479093700772,3.261499565061659,2023-04-15 00:52:49.776079
12.189022372959387,24.45357051681246,3.2414803254362177,2023-04-15 01:04:19.899303
10.201569426465332,29.856210100352275,3.4049372665404496,2023-04-15 01:15:19.909250
9.385142516158933,37.57895315787792,3.426372921250576,2023-04-15 01:26:01.311257
10.120710975948546,37.90329595531836,3.3963979429974924,2023-04-15 01:37:33.591291
9.799977939788638,37.337336068748286,3.400301335516553,2023-04-15 01:45:41.554198
11.85135151336818,34.319407079954026,3.620491480325436,2023-04-15 01:55:21.319476
10.55209988206008,28.87587090698731,3.7832441283323943,2023-04-15 02:06:08.711655
12.396703060306246,21.745775823862743,3.916592693035869,2023-04-15 02:15:58.758582
15.193218060736148,10.844491384155234,3.9603670879598822,2023-04-15 02:25:20.447326
14.400826949631124,8.996249970728238,3.856777362738576,2023-04-15 02:33:49.072014
13.586974167972066,21.69185399633433,3.2231108325231537,2023-04-15 02:45:43.081483
14.334461235858257,30.145999376606213,3.1478108785754486,2023-04-15 02:56:35.417208
16.45256646923234,35.51235293142054,3.088242235071381,2023-04-15 03:05:35.706778
15.750636680308142,41.16518269654809,2.9493122857289054,2023-04-15 03:15:34.195591
14.308802675177432,52.70635189458142,2.8467149874635416,2023-04-15 03:26:26.849517
13.353944016390326,52.6151536748017,2.83199713452387,2023-04-15 03:35:12.762257
11.23970690748379,45.758984449845,2.868585068822596,2023-04-15 03:43:35.375072
9.107037926778595,40.95063985440442,2.895869364990022,2023-04-15 03:52:48.600314
11.88753711099609,28.93317369262415,2.8570253287622163,2023-04-15 04:03:56.849528
15.039740648645571,29.68719129157439,2.844859079977485,2023-04-15 04:12:06.012035
14.60073244012314,17.158300384887166,3.2833272783093688,2023-04-15 04:20:29.214461
14.916399574827109,19.954921971477766,3.161137491685002,2023-04-15 04:30:52.581347
14.906234270538349,28.886411435437743,3.1031353937471216,2023-04-15 04:39:08.622797
16.094358032434677,36.22922094200944,2.981320165788261,2023-04-15 04:48:31.968781
16.781315788842672,42.48609845901052,2.9857204625697182,2023-04-15 04:58:55.231491
18.309848171622964,44.84859358698415,3.000177045489433,2023-04-15 05:10:24.200287
19.0721041776354,39.36712652690069,3.074201964897917,2023-04-15 05:18:53.887479
16.216492234565813,39.17814239176642,3.1369815279128077,2023-04-15 05:30:38.997705
15.42933484009601,31.800329264081554,3.0548646062528784,2023-04-15 05:40:24.680630
14.544502228800702,23.04023196102679,3.0711017244025998,2023-04-15 05:52:05.238971
13.875952245808303,27.731291938702768,3.365707158573402,2023-04-15 06:02:33.593954
15.58437900676296,33.63399792904462,3.3568014122703778,2023-04-15 06:11:34.538566
18.201727615993377,43.64410355248211,3.364499820907742,2023-04-15 06:21:32.772352
18.34202028374776,40.68121212176074,3.32879762574835,2023-04-15 06:31:21.255187
18.08990145868009,40.38442025335152,3.3354199457606306,2023-04-15 06:42:54.875473
17.77550172422475,42.63478230629673,3.256735148134882,2023-04-15 06:54:32.111740
17.774584546958963,45.22688012423994,3.149513431919357,2023-04-15 07:05:10.572801
18.862013035392597,45.824915288266176,3.1581083252315407,2023-04-15 07:14:35.371159
17.525078726522917,54.468117724889495,3.185555953538351,2023-04-15 07:23:14.975147
17.70135166751562,60.88197342860767,3.100911988947449,2023-04-15 07:33:34.054360
15.41250779729132,14.2465495880244,3.260467226116768,2023-04-15 07:43:37.595850
15.781938373223834,18.45720516172872,3.2349846492350203,2023-04-15 07:54:00.060547
16.30476589628344,16.951537532548684,3.1149020621194285,2023-04-15 08:05:43.192392
15.644328076448907,23.651735997160483,2.9177726040014327,2023-04-15 08:14:44.939756
18.15025799143146,34.402876728367104,2.8963475413191424,2023-04-15 08:26:31.112228
20.535249066294703,53.71008550759886,2.907014173872998,2023-04-15 08:35:50.980776
21.126040195486357,64.73863291763534,2.860438110832523,2023-04-15 08:47:02.923049
20.585588379064312,55.619080353027925,2.8363380238448546,2023-04-15 08:57:21.118697
18.14709735232932,62.64500370563715,2.820763444711661,2023-04-15 09:06:32.248761
19.99859657319965,59.06994943330282,2.8361177403673947,2023-04-15 09:14:36.300151
12.899051479421487,17.273618353346453,3.345621910658548,2023-04-15 09:26:09.313254
13.4427585814736,23.633579332520632,3.32103535792867,2023-04-15 09:37:33.850550
14.87735998873696,29.92873977010067,3.341992682802026,2023-04-15 09:46:42.701210
16.313685792024955,31.27406186881052,3.3212296986133136,2023-04-15 09:58:01.124949
16.094874118062553,27.013933236573703,3.313427518804687,2023-04-15 10:08:59.817334
16.297732867967923,31.038321223974947,3.4567164713708234,2023-04-15 10:18:22.748524
18.99169779017656,31.27729339230641,3.491507445121015,2023-04-15 10:27:04.314486
19.22671395681748,25.708203766609326,3.575130276825462,2023-04-15 10:35:35.393366
20.171292060413464,22.926049548343403,3.557332139384946,2023-04-15 10:45:58.601375
20.244202771707982,21.692876330246,3.5599010899043133,2023-04-15 10:56:02.533470
13.137813819352216,24.53435932264552,3.296265517064933,2023-04-15 11:04:06.455659
13.18602982307642,22.409090564405084,3.4040572071841577,2023-04-15 11:12:43.053330
12.006534104435916,40.04320894636863,3.44270582817377,2023-04-15 11:20:53.001086
13.248806933072265,49.74022570740379,3.465155247403162,2023-04-15 11:31:44.743363
13.145384462554675,55.831232600588976,3.478766770710741,2023-04-15 11:43:10.461354
15.054474677514992,69.40350555711942,3.519495266847464,2023-04-15 11:53:18.481821
14.15749843369074,68.23669962709276,3.524516655580003,2023-04-15 12:03:08.362646
14.08911421057842,63.46914637025822,3.498250575653686,2023-04-15 12:11:27.958137
13.397730922284683,67.1879811666552,3.554009005782121,2023-04-15 12:22:12.536956
15.407265653929406,70.47500022334367,3.5141037711712637,2023-04-15 12:32:21.870997
11.882868344727113,19.702733101947484,3.215871258251036,2023-04-15 12:42:06.238622
8.855628796522982,15.401911556786912,3.1825441334493165,2023-04-15 12:51:27.486277
5.881348605119818,21.36605924047121,3.200504681983319,2023-04-15 12:59:54.232703
4.651683649718098,38.91426062302372,3.26106559893568,2023-04-15 13:09:03.691799
2.6001867581868567,50.85242873291802,3.3584052601954664,2023-04-15 13:17:48.774255
3.194195561033308,52.24269508743446,3.389059202783605,2023-04-15 13:27:02.815138
3.674085725844325,54.57804196955151,3.438243821317095,2023-04-15 13:37:22.064764
3.647645329349706,60.24216697976631,3.4773701581128797,2023-04-15 13:48:19.192186
6.037393496964837,60.61487342742837,3.519385508877859,2023-04-15 13:58:33.207325
5.73988749977306,63.914310644104965,3.3533157140664174,2023-04-15 14:09:42.796257
12.585659304014031,19.25620200430108,3.338691500793123,2023-04-15 14:21:28.220936
15.330672771362009,16.365798933278978,3.2831673233382794,2023-04-15 14:31:36.697013
14.480482227999136,8.868744169153917,3.213449061044875,2023-04-15 14:39:48.196310
14.772610123787244,8.954137428985467,3.1754698869160314,2023-04-15 14:48:59.993641
