time,value_acid
2023-09-11 10:28:22,9.654298348490812
2023-09-11 10:38:22,9.655001516526866
2023-09-11 10:48:22,9.655743866203585
2023-09-11 10:58:22,9.656501862698821
2023-09-11 11:08:22,9.657241200450914
2023-09-11 11:18:22,9.657928020098822
2023-09-11 11:28:22,9.658540392569389
2023-09-11 11:38:22,9.659075947792472
2023-09-11 11:48:22,9.659552901585416
2023-09-11 11:58:22,9.660004135175331
2023-09-11 12:08:22,9.660466505374469
2023-09-11 12:18:22,9.660969261787914
2023-09-11 12:28:22,9.661525689373926
2023-09-11 12:38:22,9.66213080451705
2023-09-11 12:48:22,9.662765615033086
2023-09-11 12:58:22,9.663405996163467
2023-09-11 13:08:22,9.664032563551139
2023-09-11 13:18:22,9.664637656688248
2023-09-11 13:28:22,9.665226758689272
2023-09-11 13:38:22,9.665813887800232
2023-09-11 13:48:22,9.666412854549183
2023-09-11 13:58:22,9.667027899213736
2023-09-11 14:08:22,9.667647515387905
2023-09-11 14:18:22,9.668244142129995
2023-09-11 14:28:22,9.668780307200779
2023-09-11 14:38:22,9.669219507018077
2023-09-11 14:48:22,9.669538436713612
2023-09-11 14:58:22,9.669736697994692
2023-09-11 15:08:22,9.669840926336398
2023-09-11 15:18:22,9.669902044057116
2023-09-11 15:28:22,9.669986410785404
2023-09-11 15:38:22,9.670163310990954
2023-09-11 15:48:22,9.67049199960869
2023-09-11 15:58:22,9.671011289649401
2023-09-11 16:08:22,9.671733639068536
2023-09-11 16:18:22,9.67264433479103
2023-09-11 16:28:22,9.67370516178638
2023-09-11 16:38:22,9.674861208427783
2023-09-11 16:48:22,9.67604926908268
2023-09-11 16:58:22,9.677206508532835
2023-09-11 17:08:22,9.678278390960623
2023-09-11 17:18:22,9.679225130216475
2023-09-11 17:28:22,9.680026016129124
2023-09-11 17:38:22,9.680681005920746
2023-09-11 17:48:22,9.681209122125567
2023-09-11 17:58:22,9.681643615436787
2023-09-11 18:08:22,9.682024534179924
2023-09-11 18:18:22,9.68239011061914
2023-09-11 18:28:22,9.682768923432427
2023-09-11 18:38:22,9.683174830193533
2023-09-11 18:48:22,9.683606045764444
2023-09-11 18:58:22,9.684048585043675
2023-09-11 19:08:22,9.684482944705342
2023-09-11 19:18:22,9.684891842817473
2023-09-11 19:28:22,9.685266479196686
2023-09-11 19:38:22,9.685609297894867
2023-09-11 19:48:22,9.685932475822117
2023-09-11 19:58:22,9.686252891773622
2023-09-11 20:08:22,9.686585584059063
2023-09-11 20:18:22,9.686938208215928
2023-09-11 20:28:22,9.687308563999443
2023-09-11 20:38:22,9.687686040871705
2023-09-11 20:48:22,9.688056304830226
2023-09-11 20:58:22,9.688407309184011
2023-09-11 21:08:22,9.688734238437533
2023-09-11 21:18:22,9.689041465480088
2023-09-11 21:28:22,9.689340821373401
2023-09-11 21:38:22,9.689646952228632
2023-09-11 21:48:22,9.689971678937868
2023-09-11 21:58:22,9.690319631784234
2023-09-11 22:08:22,9.690686871601551
2023-09-11 22:18:22,9.691062970953293
2023-09-11 22:28:22,9.691435622581553
2023-09-11 22:38:22,9.691795840010593
2023-09-11 22:48:22,9.692141617804102
2023-09-11 22:58:22,9.692478594936423
2023-09-11 23:08:22,9.692817524993993
2023-09-11 23:18:22,9.693169676505525
2023-09-11 23:28:22,9.693542122374318
2023-09-11 23:38:22,9.693934891017093
2023-09-11 23:48:22,9.694341147842351
2023-09-11 23:58:22,9.694750296312785
2023-09-12 00:08:22,9.695152668722553
2023-09-12 00:18:22,9.69554382386012
2023-09-12 00:28:22,9.695926648442263
2023-09-12 00:38:22,9.69631038981003
2023-09-12 00:48:22,9.696707035104502
2023-09-12 00:58:22,9.697126557123452
2023-09-12 01:08:22,9.697573009210526
2023-09-12 01:18:22,9.698043082044924
2023-09-12 01:28:22,9.698527694116184
2023-09-12 01:38:22,9.699015915195579
2023-09-12 01:48:22,9.699499553223218
2023-09-12 01:58:22,9.6999764746877
2023-09-12 02:08:22,9.700451282296834
2023-09-12 02:18:22,9.70093310396908
2023-09-12 02:28:22,9.70143147411646
2023-09-12 02:38:22,9.701952092315711
2023-09-12 02:48:22,9.702494285904912
2023-09-12 02:58:22,9.70305126526907
2023-09-12 03:08:22,9.703613057781178
2023-09-12 03:18:22,9.704170851033252
2023-09-12 03:28:22,9.704720862075202
2023-09-12 03:38:22,9.70526604229508
2023-09-12 03:48:22,9.705814849970016
2023-09-12 03:58:22,9.706377584722722
2023-09-12 04:08:22,9.70696184153439
2023-09-12 04:18:22,9.707569047239305
2023-09-12 04:28:22,9.708193606389113
2023-09-12 04:38:22,9.708825080693936
2023-09-12 04:48:22,9.709452519990752
2023-09-12 04:58:22,9.710069111027359
2023-09-12 05:08:22,9.710675129872357
2023-09-12 05:18:22,9.711277868982181
2023-09-12 05:28:22,9.711888486653239
2023-09-12 05:38:22,9.71251706093842
2023-09-12 05:48:22,9.713167950522292
2023-09-12 05:58:22,9.71383750465728
2023-09-12 06:08:22,9.714515222242538
2023-09-12 06:18:22,9.715188011526932
2023-09-12 06:28:22,9.715845848771329
2023-09-12 06:38:22,9.716486456751008
2023-09-12 06:48:22,9.717116934568454
2023-09-12 06:58:22,9.717751473406608
2023-09-12 07:08:22,9.718405913017268
2023-09-12 07:18:22,9.719091263375725
2023-09-12 07:28:22,9.71980884950363
2023-09-12 07:38:22,9.720549179208849
2023-09-12 07:48:22,9.721295174843542
2023-09-12 07:58:22,9.722028624619727
2023-09-12 08:08:22,9.722737326194645
2023-09-12 08:18:22,9.723420003654555
2023-09-12 08:28:22,9.724086878129002
2023-09-12 08:38:22,9.724755477559727
2023-09-12 08:48:22,9.725443215475366
2023-09-12 08:58:22,9.72615966346083
2023-09-12 09:08:22,9.726901696062576
2023-09-12 09:18:22,9.727653653358281
2023-09-12 09:28:22,9.728392716680792
2023-09-12 09:38:22,9.729097581932283
2023-09-12 09:48:22,9.729757087824503
2023-09-12 09:58:22,9.730375311419259
2023-09-12 10:08:22,9.730970884893827
2023-09-12 10:18:22,9.731570470850288
2023-09-12 10:28:22,9.732198627628888
2023-09-12 10:38:22,9.73286780308645
2023-09-12 10:48:22,9.73357230315243
2023-09-12 10:58:22,9.734288710345629
2023-09-12 11:08:22,9.734982870887912
2023-09-12 11:18:22,9.735621111052184
2023-09-12 11:28:22,9.736181720503778
2023-09-12 11:38:22,9.736662580119349
2023-09-12 11:48:22,9.737082187828559
2023-09-12 11:58:22,9.73747373695106
2023-09-12 12:08:22,9.737874425047032
2023-09-12 12:18:22,9.738313869669918
2023-09-12 12:28:22,9.738805749342594
2023-09-12 12:38:22,9.73934549792755
2023-09-12 12:48:22,9.739914562814475
2023-09-12 12:58:22,9.740489278991769
2023-09-12 13:08:22,9.741050740001125
2023-09-12 13:18:22,9.741591779273794
2023-09-12 13:28:22,9.742118387711486
2023-09-12 13:38:22,9.742645102930206
2023-09-12 13:48:22,9.743186264083286
2023-09-12 13:58:22,9.743746646947129
2023-09-12 14:08:22,9.744315285063834
2023-09-12 14:18:22,9.7448651594304
2023-09-12 14:28:22,9.745359339255602
2023-09-12 14:38:22,9.745761859419789
2023-09-12 14:48:22,9.746049948034601
2023-09-12 14:58:22,9.746223731816185
2023-09-12 15:08:22,9.746310360805975
2023-09-12 15:18:22,9.746361259004813
2023-09-12 15:28:22,9.746443272436265
2023-09-12 15:38:22,9.74662615432549
2023-09-12 15:48:22,9.746969608427237
2023-09-12 15:58:22,9.747512874413179
2023-09-12 16:08:22,9.74826881259339
2023-09-12 16:18:22,9.749223085883369
2023-09-12 16:28:22,9.750337826917065
2023-09-12 16:38:22,9.751558441550362
2023-09-12 16:48:22,9.752822009709694
2023-09-12 16:58:22,9.75406594819114
2023-09-12 17:08:22,9.75523593815357
2023-09-12 17:18:22,9.756292374030773
2023-09-12 17:28:22,9.757214688625838
2023-09-12 17:38:22,9.758002943458697
2023-09-12 17:48:22,9.758676225770339
2023-09-12 17:58:22,9.759267810611597
2023-09-12 18:08:22,9.759817729718979
2023-09-12 18:18:22,9.760364157388445
2023-09-12 18:28:22,9.760935572685778
2023-09-12 18:38:22,9.76154569183023
2023-09-12 18:48:22,9.762192546660524
2023-09-12 18:58:22,9.762861927627407
2023-09-12 19:08:22,9.76353406594655
2023-09-12 19:18:22,9.764191373801921
2023-09-12 19:28:22,9.764824705452668
2023-09-12 19:38:22,9.765436120638682
2023-09-12 19:48:22,9.766037374286347
2023-09-12 19:58:22,9.766644886778165
2023-09-12 20:08:22,9.76727320297958
2023-09-12 20:18:22,9.767929451502482
2023-09-12 20:28:22,9.768610873389346
2023-09-12 20:38:22,9.76930626943703
2023-09-12 20:48:22,9.770000688994244
2023-09-12 20:58:22,9.770681442829229
2023-09-12 21:08:22,9.771343049226624
2023-09-12 21:18:22,9.771989193498568
2023-09-12 21:28:22,9.772631000195156
2023-09-12 21:38:22,9.773282392497057
2023-09-12 21:48:22,9.773954454544482
2023-09-12 21:58:22,9.77465106871949
2023-09-12 22:08:22,9.775367539537763
2023-09-12 22:18:22,9.776092677615198
2023-09-12 22:28:22,9.77681341094224
2023-09-12 22:38:22,9.777519988346121
2023-09-12 22:48:22,9.778209642624592
2023-09-12 22:58:22,9.778887256802903
2023-09-12 23:08:22,9.77956283721561
2023-09-12 23:18:22,9.780246916704398
2023-09-12 23:28:22,9.780945846891235
2023-09-12 23:38:22,9.78165895212026
2023-09-12 23:48:22,9.782378713691616
2023-09-12 23:58:22,9.783093873618316
2023-09-13 00:08:22,9.783794128028235
2023-09-13 00:18:22,9.784474427370354
2023-09-13 00:28:22,9.785137080300185
2023-09-13 00:38:22,9.785790788725333
2023-09-13 00:48:22,9.786447029219492
2023-09-13 00:58:22,9.787115300997236
2023-09-13 01:08:22,9.787799222789587
2023-09-13 01:18:22,9.788495091484533
2023-09-13 01:28:22,9.789193474304064
2023-09-13 01:38:22,9.789883133825656
2023-09-13 01:48:22,9.79055561625866
2023-09-13 01:58:22,9.791208573047143
2023-09-13 02:08:22,9.791846439590099
2023-09-13 02:18:22,9.792478225106265
2023-09-13 02:28:22,9.793113394609366
2023-09-13 02:38:22,9.793757628084219
2023-09-13 02:48:22,9.794410283402291
2023-09-13 02:58:22,9.79506465173496
2023-09-13 03:08:22,9.795710891430044
2023-09-13 03:18:22,9.796340370985964
2023-09-13 03:28:22,9.796949537841895
2023-09-13 03:38:22,9.797541622615595
2023-09-13 03:48:22,9.79812541082293
2023-09-13 03:58:22,9.798711576314366
2023-09-13 04:08:22,9.7993081340818
2023-09-13 04:18:22,9.799916975366985
2023-09-13 04:28:22,9.800533011960553
2023-09-13 04:38:22,9.801146353907216
2023-09-13 04:48:22,9.801746638570652
2023-09-13 04:58:22,9.802327677354985
2023-09-13 05:08:22,9.80289040589833
2023-09-13 05:18:22,9.80344280877949
2023-09-13 05:28:22,9.803996766470995
2023-09-13 05:38:22,9.80456310663069
2023-09-13 05:48:22,9.805146962230397
2023-09-13 05:58:22,9.805745478639535
2023-09-13 06:08:22,9.806348969750372
2023-09-13 06:18:22,9.806945174641141
2023-09-13 06:28:22,9.807524913120574
2023-09-13 06:38:22,9.808086761047823
2023-09-13 06:48:22,9.808638676908942
2023-09-13 06:58:22,9.809195714292022
2023-09-13 07:08:22,9.809774575068042
2023-09-13 07:18:22,9.810387127720588
2023-09-13 07:28:22,9.811035548839698
2023-09-13 07:38:22,9.811711187540359
2023-09-13 07:48:22,9.812397793919022
2023-09-13 07:58:22,9.813077967100927
2023-09-13 08:08:22,9.813740295603122
2023-09-13 08:18:22,9.814384271152578
2023-09-13 08:28:22,9.81502085620499
2023-09-13 08:38:22,9.815668290700318
2023-09-13 08:48:22,9.81634466791653
2023-09-13 08:58:22,9.8170602041237
2023-09-13 09:08:22,9.817812380789814
2023-09-13 09:18:22,9.81858610457582
2023-09-13 09:28:22,9.819359080622746
2023-09-13 09:38:22,9.820110483575512
2023-09-13 09:48:22,9.820829583686399
2023-09-13 09:58:22,9.82152084038449
2023-09-13 10:08:22,9.822203217240645
2023-09-13 10:18:22,9.82290365565735
2023-09-13 10:28:22,9.823646938746124
2023-09-13 10:38:22,9.824445683864939
2023-09-13 10:48:22,9.825294310129452
2023-09-13 10:58:22,9.826169456086644
2023-09-13 11:08:22,9.82703696619331
2023-09-13 11:18:22,9.82786310673576
2023-09-13 11:28:22,9.828626048957126
2023-09-13 11:38:22,9.829323496873322
2023-09-13 11:48:22,9.829973713327572
2023-09-13 11:58:22,9.8306095987525
2023-09-13 12:08:22,9.831268000660945
2023-09-13 12:18:22,9.831978130249173
2023-09-13 12:28:22,9.83275320443405
2023-09-13 12:38:22,9.833588141488875
2023-09-13 12:48:22,9.8344638207001
2023-09-13 12:58:22,9.83535595810483
2023-09-13 13:08:22,9.83624497930315
2023-09-13 13:18:22,9.8371230028392
2023-09-13 13:28:22,9.837995260002492
2023-09-13 13:38:22,9.83887548646798
2023-09-13 13:48:22,9.83977717967372
2023-09-13 13:58:22,9.840704236619828
2023-09-13 14:08:22,9.841644777864497
2023-09-13 14:18:22,9.842570840203914
2023-09-13 14:28:22,9.84344452054339
2023-09-13 14:38:22,9.844228856583985
2023-09-13 14:48:22,9.844900057710992
2023-09-13 14:58:22,9.84545721378401
2023-09-13 15:08:22,9.84592642335328
2023-09-13 15:18:22,9.846358047853766
2023-09-13 15:28:22,9.846817863280178
2023-09-13 15:38:22,9.84737454901447
2023-09-13 15:48:22,9.848086734831808
2023-09-13 15:58:22,9.848992589973506
2023-09-13 16:08:22,9.850103911556015
2023-09-13 16:18:22,9.851405310209493
2023-09-13 16:28:22,9.852857880831886
2023-09-13 16:38:22,9.854406009698108
2023-09-13 16:48:22,9.855985778849456
2023-09-13 16:58:22,9.85753363237674
2023-09-13 17:08:22,9.858994307307864
2023-09-13 17:18:22,9.860327285824765
2023-09-13 17:28:22,9.861511123556697
2023-09-13 17:38:22,9.862545043010192
2023-09-13 17:48:22,9.863447333523567
2023-09-13 17:58:22,9.86425051616854
2023-09-13 18:08:22,9.864993915288427
2023-09-13 18:18:22,9.865715046873243
2023-09-13 18:28:22,9.866441783101232
2023-09-13 18:38:22,9.867187286875776
2023-09-13 18:48:22,9.867949092257549
2023-09-13 18:58:22,9.868712549229809
2023-09-13 19:08:22,9.869457507422203
2023-09-13 19:18:22,9.870166057679294
2023-09-13 19:28:22,9.870828794318976
2023-09-13 19:38:22,9.87144757947536
2023-09-13 19:48:22,9.872034033518894
2023-09-13 19:58:22,9.87260450581997
2023-09-13 20:08:22,9.87317353404265
2023-09-13 20:18:22,9.87374830344958
2023-09-13 20:28:22,9.874326175401611
2023-09-13 20:38:22,9.874896134270069
2023-09-13 20:48:22,9.875443475597313
2023-09-13 20:58:22,9.875955818107126
2023-09-13 21:08:22,9.876428048722119
2023-09-13 21:18:22,9.876864280781133
2023-09-13 21:28:22,9.877276124744116
2023-09-13 21:38:22,9.877678045873946
2023-09-13 21:48:22,9.87808172465392
2023-09-13 21:58:22,9.878491691967259
2023-09-13 22:08:22,9.878903950699726
2023-09-13 22:18:22,9.879308057240912
2023-09-13 22:28:22,9.879691730125655
2023-09-13 22:38:22,9.880046050705866
2023-09-13 22:48:22,9.880369123343977
2023-09-13 22:58:22,9.880666738594241
2023-09-13 23:08:22,9.880949843083739
2023-09-13 23:18:22,9.881229939393345
2023-09-13 23:28:22,9.881514374913774
2023-09-13 23:38:22,9.881803492281266
2023-09-13 23:48:22,9.882090810027053
2023-09-13 23:58:22,9.882366122690394
2023-09-14 00:08:22,9.882620190524637
2023-09-14 00:18:22,9.882849035971786
2023-09-14 00:28:22,9.883056043795118
2023-09-14 00:38:22,9.883250992364953
2023-09-14 00:48:22,9.883446431315324
2023-09-14 00:58:22,9.883652925785398
2023-09-14 01:08:22,9.88387514959225
2023-09-14 01:18:22,9.884110440216974
2023-09-14 01:28:22,9.8843503873891
2023-09-14 01:38:22,9.884584754589625
2023-09-14 01:48:22,9.884806063894539
2023-09-14 01:58:22,9.885012914247238
2023-09-14 02:08:22,9.885210656960336
2023-09-14 02:18:22,9.885409182486363
2023-09-14 02:28:22,9.885618799434589
2023-09-14 02:38:22,9.885845990936993
2023-09-14 02:48:22,9.886090874909467
2023-09-14 02:58:22,9.886347456980795
2023-09-14 03:08:22,9.886606562058963
2023-09-14 03:18:22,9.886860175182193
2023-09-14 03:28:22,9.887105308377155
2023-09-14 03:38:22,9.887345703168789
2023-09-14 03:48:22,9.887590600774477
2023-09-14 03:58:22,9.887851074230582
2023-09-14 04:08:22,9.888135480105591
2023-09-14 04:18:22,9.888445992735493
2023-09-14 04:28:22,9.888777747876082
2023-09-14 04:38:22,9.889121019987263
2023-09-14 04:48:22,9.889465551104768
2023-09-14 04:58:22,9.889805197599433
2023-09-14 05:08:22,9.890140880636281
2023-09-14 05:18:22,9.890480511374125
2023-09-14 05:28:22,9.89083583863886
2023-09-14 05:38:22,9.891217501156888
2023-09-14 05:48:22,9.891630386846032
2023-09-14 05:58:22,9.892071341276033
2023-09-14 06:08:22,9.8925303253812
2023-09-14 06:18:22,9.892994673912977
2023-09-14 06:28:22,9.893454752972264
2023-09-14 06:38:22,9.893908637505872
2023-09-14 06:48:22,9.894363740240333
2023-09-14 06:58:22,9.894834526686363
2023-09-14 07:08:22,9.89533707101188
2023-09-14 07:18:22,9.89588257721475
2023-09-14 07:28:22,9.896472523601963
2023-09-14 07:38:22,9.897097530322778
2023-09-14 07:48:22,9.897740591058131
2023-09-14 07:58:22,9.898383524405377
2023-09-14 08:08:22,9.899014117672971
2023-09-14 08:18:22,9.899631044208768
2023-09-14 08:28:22,9.90024443449617
2023-09-14 08:38:22,9.900871686538892
2023-09-14 08:48:22,9.901530045382978
2023-09-14 08:58:22,9.90222887646395
2023-09-14 09:08:22,9.90296481151561
2023-09-14 09:18:22,9.903721912265098
2023-09-14 09:28:22,9.904477047401619
2023-09-14 09:38:22,9.90520856724967
2023-09-14 09:48:22,9.905904933476634
2023-09-14 09:58:22,9.906569816205463
2023-09-14 10:08:22,9.90722141244972
2023-09-14 10:18:22,9.907885923186026
2023-09-14 10:28:22,9.90858742051505
2023-09-14 10:38:22,9.909337843368025
2023-09-14 10:48:22,9.91013096806336
2023-09-14 10:58:22,9.910942828888368
2023-09-14 11:08:22,9.911738707336326
2023-09-14 11:18:22,9.912484350627857
2023-09-14 11:28:22,9.913157457268582
2023-09-14 11:38:22,9.913755307117649
2023-09-14 11:48:22,9.91429578950692
2023-09-14 11:58:22,9.914811483871299
2023-09-14 12:08:22,9.915338970904852
2023-09-14 12:18:22,9.915907250619242
2023-09-14 12:28:22,9.916529385618727
2023-09-14 12:38:22,9.917200197754749
2023-09-14 12:48:22,9.917900528573934
2023-09-14 12:58:22,9.918606115619149
2023-09-14 13:08:22,9.919297465572786
2023-09-14 13:18:22,9.919966837735902
2023-09-14 13:28:22,9.920619663694696
2023-09-14 13:38:22,9.921269938588878
2023-09-14 13:48:22,9.921931477887389
2023-09-14 13:58:22,9.922608554350818
2023-09-14 14:08:22,9.923289720965508
2023-09-14 14:18:22,9.923947502333693
2023-09-14 14:28:22,9.924544537034986
2023-09-14 14:38:22,9.925044456587456
2023-09-14 14:48:22,9.925424114400661
2023-09-14 14:58:22,9.925683292427923
2023-09-14 15:08:22,9.925848827049505
2023-09-14 15:18:22,9.925971860745955
2023-09-14 15:28:22,9.926118991074754
2023-09-14 15:38:22,9.92635975663142
2023-09-14 15:48:22,9.926753681031164
2023-09-14 15:58:22,9.927339858810543
2023-09-14 16:08:22,9.92813104052917
2023-09-14 16:18:22,9.929112814978032
2023-09-14 16:28:22,9.930247276394581
2023-09-14 16:38:22,9.931479827929273
2023-09-14 16:48:22,9.932747582315264
2023-09-14 16:58:22,9.933988024354363
2023-09-14 17:08:22,9.935146937955011
2023-09-14 17:18:22,9.936184854454051
2023-09-14 17:28:22,9.937081376987893
2023-09-14 17:38:22,9.937836769984658
2023-09-14 17:48:22,9.938470355184181
2023-09-14 17:58:22,9.939015672617796
2023-09-14 18:08:22,9.9395130482553
2023-09-14 18:18:22,9.94000097853301
2023-09-14 18:28:22,9.940508291106184
2023-09-14 18:38:22,9.941049075669905
2023-09-14 18:48:22,9.941621760761294
2023-09-14 18:58:22,9.942212554994393
2023-09-14 19:08:22,9.94280212736692
2023-09-14 19:18:22,9.94337334553746
2023-09-14 19:28:22,9.943917534931217
2023-09-14 19:38:22,9.944437240079575
2023-09-14 19:48:22,9.94494471219861
2023-09-14 19:58:22,9.94545687728316
2023-09-14 20:08:22,9.945988792912788
2023-09-14 20:18:22,9.946548105261664
2023-09-14 20:28:22,9.94713257550193
2023-09-14 20:38:22,9.947731524829612
2023-09-14 20:48:22,9.948330520953476
2023-09-14 20:58:22,9.94891738865684
2023-09-14 21:08:22,9.949487153593052
2023-09-14 21:18:22,9.950043999514763
2023-09-14 21:28:22,9.950599538227507
2023-09-14 21:38:22,9.95116816675857
2023-09-14 21:48:22,9.951761427505808
2023-09-14 21:58:22,9.952383643390432
2023-09-14 22:08:22,9.953030539677806
2023-09-14 22:18:22,9.953691325940504
2023-09-14 22:28:22,9.954353305403432
2023-09-14 22:38:22,9.95500707656029
2023-09-14 22:48:22,9.955650194548618
2023-09-14 22:58:22,9.956287835746146
2023-09-14 23:08:22,9.956930269295212
2023-09-14 23:18:22,9.957588258850723
2023-09-14 23:28:22,9.958268353519344
2023-09-14 23:38:22,9.958970040587989
2023-09-14 23:48:22,9.959685928669137
2023-09-14 23:58:22,9.960404850499371
2023-09-15 00:08:22,9.961116555517405
2023-09-15 00:18:22,9.961816009383742
2023-09-15 00:28:22,9.962505497320757
2023-09-15 00:38:22,9.963193658756538
2023-09-15 00:48:22,9.963891868482563
2023-09-15 00:58:22,9.964609484519793
2023-09-15 01:08:22,9.965349945034374
2023-09-15 01:18:22,9.966109327167379
2023-09-15 01:28:22,9.966877939549065
2023-09-15 01:38:22,9.967644247808645
2023-09-15 01:48:22,9.968399463483763
2023-09-15 01:58:22,9.969140866404887
2023-09-15 02:08:22,9.969872484340462
2023-09-15 02:18:22,9.9706028839267
2023-09-15 02:28:22,9.97134105384894
2023-09-15 02:38:22,9.972092165355871
2023-09-15 02:48:22,9.972855036645656
2023-09-15 02:58:22,9.973622389874796
2023-09-15 03:08:22,9.97438378675223
2023-09-15 03:18:22,9.975129973345839
2023-09-15 03:28:22,9.975856750814076
2023-09-15 03:38:22,9.976566681690963
2023-09-15 03:48:22,9.97726786374619
2023-09-15 03:58:22,9.977970265654182
2023-09-15 04:08:22,9.978681182114283
2023-09-15 04:18:22,9.9794017713481
2023-09-15 04:28:22,9.980126201852476
2023-09-15 04:38:22,9.980843832617818
2023-09-15 04:48:22,9.981543544755501
2023-09-15 04:58:22,9.982218390823268
2023-09-15 05:08:22,9.982868547653693
2023-09-15 05:18:22,9.983501243720154
2023-09-15 05:28:22,9.984127608762362
2023-09-15 05:38:22,9.984757727755607
2023-09-15 05:48:22,9.985396001713076
2023-09-15 05:58:22,9.986038857428234
2023-09-15 06:08:22,9.98667590623778
2023-09-15 06:18:22,9.987294203288618
2023-09-15 06:28:22,9.987883905646658
2023-09-15 06:38:22,9.988442950129889
2023-09-15 06:48:22,9.988978682339782
2023-09-15 06:58:22,9.989505571523537
2023-09-15 07:08:22,9.990039766066099
2023-09-15 07:18:22,9.990592614047044
2023-09-15 07:28:22,9.991165806869216
2023-09-15 07:38:22,9.991750245712932
2023-09-15 07:48:22,9.99232927192043
2023-09-15 07:58:22,9.992885116857893
2023-09-15 08:08:22,9.993406043971975
2023-09-15 08:18:22,9.993891264175291
2023-09-15 08:28:22,9.994351504799594
2023-09-15 08:38:22,9.99480481764842
2023-09-15 08:48:22,9.995269156004161
